COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,GUID_PREFIX,COLL_OBJECT_REMARKS,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,part_loc_1,PART_REMARK_1,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,ATTRIBUTE_4,ATTRIBUTE_VALUE_4,ATTRIBUTE_DETERMINER_4,ATTRIBUTE_DATE_4,ATTRIBUTE_5,ATTRIBUTE_VALUE_5,ATTRIBUTE_DETERMINER_5,ATTRIBUTE_DATE_5,ATTRIBUTE_6,ATTRIBUTE_VALUE_6,ATTRIBUTE_DETERMINER_6,ATTRIBUTE_DATE_6,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
1244,ekrimmel,2018.2.14,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, grooved, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,"North America, United States, Ohio",no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; label is yellowed but complete; writing illegible (.,1,in collection,RVWD: 302: Anth Cab 01: L,Dimensions: length 210 mm; width 123 mm; depth 82 mm.,,,,,,,,,,description,"Anthropology: stone tool-grooved axe head; large grey stone rounded on one end and tapering to an edge on the other.  Groove runs 3/4 of way around.  Label illegible, ""???? Co, Ohio"".",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1236,ekrimmel,2018.2.15,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, grooved, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,"North America, United States, Ohio, Greene County",no specific locality recorded,[transcribed directly into formatted locality fields],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Fair; dark stains.,1,in collection,RVWD: 302: Anth Cab 01: L,,,,,,,,,,,description,"Anthropology: stone tool-grooved axe head; gray stone rounded on one side and tapered to an edge on the other.  Groove goes 3/4 of way around.  Has a faded, paper label glued to it.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1165,ekrimmel,2018.2.16,239,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, metal}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,"North America, United States, Missouri, Iron County",no specific locality recorded,Iron Co. MO,Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Fair; metal corroding and adhesive residue.,1,in collection,RVWD: 302: Anth Cab 01: L,Dimensions: length 90 mm; height 57 mm; depth 32 mm.,,,,,,,,,,description,"Anthropology: metal tool-grooved axe head; pitted iron-narrow and rounded on one end and tapering to an edge on the other. Groove runs all the way around; Written on the bottom of the artifact, ""Iron Co. MO"".",Sam Howes,2016,materials,metal,Sam Howes,2016,,,,,,,,,,place of use
1206,ekrimmel,2018.2.17,31,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-22).,,,,,,,object,Fair; broken.,1,in collection,RVWD: 302: Anth Cab 01: B,Dimensions: length 75 mm; width 48 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head fragment; gray stone missing the narrow end and part of the edge.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1208,ekrimmel,2018.2.18,680,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head (Celtic).,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,"INTERNAL NOTES:  Found with other artifacts in manilla envelopes, divided by type of artifact. DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Dawn R. Roberts (2018-01-12). ",26,original identifier,self,,,,object,Excellent; small chips along edge.,1,in collection,RVWD: 302: Anth Cab 01: D,Dimensions: length 79 mm; width 46 mm; depth 22 mm.,,,,,culture of origin,Celtic,Original value prior to data migration into Arctos: Celtic (?),Sam Howes,2016,description,Anthropology: stone tool-axe head; gray stone with a narrow rounded end and a wide end tapered to a sharp edge.  Numbering along edge-is largely unreadable.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1207,ekrimmel,2018.2.19,6,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head (Celtic).,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,"INTERNAL NOTES:  Found with other artifacts in manilla envelopes, divided by type of artifact. DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Dawn R. Roberts (2018-01-12). ",,,,,,,object,Excellent.,1,in collection,RVWD: 302: Anth Cab 01: D,Dimensions: length 132 mm; width 55 mm; depth 28 mm.,,,,,culture of origin,Celtic,Original value prior to data migration into Arctos: Celtic (?),Sam Howes,2016,description,Anthropology: stone tool-axe head; gray stone with a narrow rounded end and a wide end tapered to an edge.  One side has been worn smooth.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1217,ekrimmel,2018.2.20,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Fair.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 155 mm; width 66 mm; depth 35 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; brown stone rounded and narrow at one end and tapering to an edge on the other. Back side is rough-missing chunks-while the front is smoothly curved.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1212,ekrimmel,2018.2.21,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; adhesive/sticker residue.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 109 mm; width 51 mm; depth 33 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head; dark grey stone narrow and rounded on one side, wide and tapered to a point at the other.  Point has been worn-likely by use. Chip marks on one side of the blade.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1214,ekrimmel,2018.2.22,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; some stray marks; yellow lichen on one side.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 190 mm; width 64 mm; depth 40 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; dark grey stone rounded on one end and tapered to an edge on the other.  A small patch of yellow lichen grows on one side.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1209,ekrimmel,2018.2.23,4,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-23).,,,,,,,object,Good.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 126 mm; width 53 mm; depth 37 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; gray stone-narrow and rounded on one end and tapered to an edge on the other.  Some small chips along side.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1213,ekrimmel,2018.2.24,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; some stray marking on front and back.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 116 mm; width 50 mm; depth 34 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; grey stone narrow and rounded on one end; wide and tapered to an edge on the other.  The edge is noticeably chipped on one side.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1216,ekrimmel,2018.2.25,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good; some light marking on one side.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 132 mm; width 54 mm; depth 31 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; grey stone narrow and rounded on one end; wide and tapered to an edge on the other. Some wear and small chips along edge.,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1211,ekrimmel,2018.2.26,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Good.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 123 mm; width 37 mm; depth 35 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head; grey stone rounded on one end and tapering to an edge at the other.  Chip of one side of the edge.  Letters ""IAD""(?) written on one side.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1215,ekrimmel,2018.2.27,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-16).,,,,,,,object,Fair; scratches on both sides.,1,in collection,RVWD: 302: Anth Cab 01: E,Dimensions: length 145 mm; width 57 mm; depth 29 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head; later used as hammer stone; light grey stone-thin, flat, wider at one end than the other.  One side is rough; lots of chipping on edges; scratch marks on both sides.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1210,ekrimmel,2018.2.28,7,original identifier,self,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Britt McNamara (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-26).,,,,,,,object,Good.,1,in collection,RVWD: 302: Anth Cab 01: F,Dimensions: length 123 mm; width 48 mm; depth 29 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head; gray stone with a narrow, round end and a wider, tapered end.  Edge is still smooth and sharp. Some chips on backside.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1221,ekrimmel,2018.2.29,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Fair; wide end broken but tool retains its shape.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 83mm; width 52mm; depth 19mm.,,,,,,,,,,description,Anthropology: stone tool-axe head fragment later used as a grinding tool; brown and black speckled granite; narrow and rounded on one end becoming wider at other; wide edge is broken; One side is flat and smooth. The other is rounded and rough. Most likely broken axe head later utilized as a grinding tool (mano).,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1218,ekrimmel,2018.2.30,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Fair; adhesive residue and breakage on one end.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 70mm; width top 48 mm; width bottom 32 mm; depth 32 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head fragment; light brown/grey stone; tampered on one end to a dull blade; large area broken from the other end- may be intentional to fit a handle. At one time had sticker and letters, but they are unreadable. ",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1226,ekrimmel,2018.2.31,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Fair; plaster and adhesive residue on back; small areas of breakage.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 117 mm; width 50 mm; depth 27 mm.,,,,,,,,,,description,"Anthropology: stone tool-axe head later used as grinding tool; grey stone with smooth, rounded edges; narrow at one end, tapered to a sharper edge on wider end. Glue, sand, and plaster on back; flat on back and rounded on the front. Small damaged area and four drawn lines on the top.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1224,ekrimmel,2018.2.32,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Good; three damaged areas on one side.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 109 mm; width top 18 mm; width bottom 58 mm; depth 24 mm.,,,,,,,,,,description,Anthropology: stone tool-axe head; Brown stone (granite?); narrow and slightly more rounded on one end. Wide and tapered to a blade on the other.  Stone is not completely smooth- 3 damaged areas on one side. ,Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
1219,ekrimmel,2018.2.33,,,,[CHAS:Mamm]2018.2,"unidentifiable {Axe head, stone}",student,Sam Howes,2016-02-16,Axe head.,[no date recorded],1800,2008-12-31,no higher geography recorded,no specific locality recorded,[no locality recorded],Dawn R. Roberts,2018-01-12,unverified,unknown,collector,CHAS:EH,DATA HISTORY: Inventory catalogued/verified by Sylvie Rollason-Cass (2008-2009 Inventory). Record last updated in Excel (prior to Arctos migration) by Britt McNamara (2010-02-15).,,,,,,,object,Fair; large chip and several smaller chips along edges.,1,in collection,RVWD: 302: Anth Cab 01: K,Dimensions: length 69 mm; width top 52 mm; width bottom 35 mm; depth 15mm.,,,,,,,,,,description,"Anthropology: Stone tool-axe head; brown stone with rounded edges; narrow at one end, wider at the other; Wide end tapers to a thin edge; Flat on both sides but one side has a large chip. Chip begins about 39 mm from bottom and is 45 mm wide and 17 mm long.",Sam Howes,2016,materials,stone,Sam Howes,2016,,,,,,,,,,place of use
