COLLECTION_OBJECT_ID,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
362,2017.14.2869,Herbert C. Brun-1043 (b),collector number,self,[CHAS:Mamm]2017.14,Evers comyntas,legacy,unknown,,Lepidopteran.,1928-08-27,1928-08-27,1928-08-27,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections.,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,On window.,accepted place of collection
148,2017.14.2528,Herbert C. Brun-521 (a),collector number,self,[CHAS:Mamm]2017.14,Chauliognathus pennsylvanicus,legacy,unknown,,Beetle.,1928-09-01,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,"INTERNAL NOTES: It is unclear whether records 521 and 522 are: two specimen in copula, (for a total of four specimens in two records), or each record represents one half of the copula pair (two specimens, two records). DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-24).",whole organism (pinned),Poor.,2,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,In copula [male symbol] & ][female symbol].,accepted place of collection
149,2017.14.2529,Herbert C. Brun-522 (a),collector number,self,[CHAS:Mamm]2017.14,Chauliognathus pennsylvanicus,legacy,unknown,,Beetle.,1928-09-01,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,"INTERNAL NOTES: It is unclear whether records 521 and 522 are: two specimen in copula, (for a total of four specimens in two records), or each record represents one half of the copula pair (two specimens, two records). DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-24).",whole organism (pinned),Poor.,2,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,In copula [male symbol] & ][female symbol].,accepted place of collection
150,2017.14.2530,Herbert C. Brun-523 (a),collector number,self,[CHAS:Mamm]2017.14,Chauliognathus pennsylvanicus,legacy,unknown,,Beetle.,1928-09-01,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-24).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
156,2017.14.2533,Herbert C. Brun-567 (a),collector number,self,[CHAS:Mamm]2017.14,Chrysomelidae,legacy,unknown,,Beetle.,1928-09-01,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
78,2017.14.2753,Herbert C. Brun-1577 (b),collector number,self,[CHAS:Mamm]2017.14,Cicadellidae,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
76,2017.14.2764,Herbert C. Brun-1556 (b),collector number,self,[CHAS:Mamm]2017.14,Fulgoridae,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
77,2017.14.2765,Herbert C. Brun-1564 (b),collector number,self,[CHAS:Mamm]2017.14,Fulgoridae,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
79,2017.14.2814,Herbert C. Brun-1602 (b),collector number,self,[CHAS:Mamm]2017.14,Hemiptera,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
80,2017.14.2815,Herbert C. Brun-1603 (b),collector number,self,[CHAS:Mamm]2017.14,Hemiptera,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
81,2017.14.2816,,,,[CHAS:Mamm]2017.14,Hemiptera,legacy,unknown,,True Bug.,9/1/1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. Found with Brun specimens but has no Brun number and may or may not be listed in catalog. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,11,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",,,,,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
246,2017.14.2619,Herbert C. Brun-617 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1928-09-06,1928-09-06,1928-09-06,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
153,2017.14.2534,Herbert C. Brun-568 (a),collector number,self,[CHAS:Mamm]2017.14,Chrysomelidae,legacy,unknown,,Beetle.,1928-09-07,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",Caldwell Reserve,Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-14).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
259,2017.14.2620,Herbert C. Brun-528 (a),collector number,self,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1928-09-07,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",Caldwell Reserve,Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-24).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
345,2017.14.2621,,,,[CHAS:Mamm]2017.14,Coleoptera,legacy,unknown,,Beetle.,1928-09-07,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",Caldwell Reserve,Erica Krimmel,2018-01-25,unverified,unknown,collector,CHAS:Ento,INTERNAL NOTES: Found with Brun specimens but has no Brun number and may or may not be listed in catalog. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-15).,whole organism (pinned),Poor.,6,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory. Described as: Six gel caps on six pins, all attached to same label. Families represented: Curculionidae (3), Coccinellidae (2); Unknown (1).",,,,,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
37,2017.14.2766,Herbert C. Brun-1557 (b),collector number,self,[CHAS:Mamm]2017.14,Fulgoridae,legacy,unknown,,True Bug.,9/7/1928,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",Caldwell Reserve,Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
38,2017.14.2767,Herbert C. Brun-1558 (b),collector number,self,[CHAS:Mamm]2017.14,Fulgoridae,legacy,unknown,,True Bug.,9/7/1928,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",Caldwell Reserve,Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,INTERNAL NOTES: Originally found in cigar box. DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections. Inventory catalogued/verified by Julia Colby (2010-09-17).,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
359,2017.14.2866,Herbert C. Brun-1031 (b),collector number,self,[CHAS:Mamm]2017.14,Epargyreus tityrus,legacy,unknown,,Lepidopteran.,1929-07-30,1929-07-30,1929-07-30,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2018-01-25,unverified,Herbert C. Brun,collector,CHAS:Ento,DATA HISTORY: Transcribed from Brun catalog books A and B but unable to match up with specimens physically in CHAS collections.,whole organism (pinned),Poor.,1,discarded,"Assumed to have been discarded, as many Brun specimens were found in extremely poor condition during 2009-2010 inventory.",verbatim collector,Herbert C. Brun,Erica Krimmel,2018-01-25,sex,not recorded,unknown,2018-01-25,,,,,,accepted place of collection
