"ACCN","ASSOCIATED_SPECIES","ATTRIBUTE_1","ATTRIBUTE_10","ATTRIBUTE_2","ATTRIBUTE_3","ATTRIBUTE_4","ATTRIBUTE_5","ATTRIBUTE_6","ATTRIBUTE_7","ATTRIBUTE_8","ATTRIBUTE_9","ATTRIBUTE_DATE_1","ATTRIBUTE_DATE_10","ATTRIBUTE_DATE_2","ATTRIBUTE_DATE_3","ATTRIBUTE_DATE_4","ATTRIBUTE_DATE_5","ATTRIBUTE_DATE_6","ATTRIBUTE_DATE_7","ATTRIBUTE_DATE_8","ATTRIBUTE_DATE_9","ATTRIBUTE_DETERMINER_1","ATTRIBUTE_DETERMINER_10","ATTRIBUTE_DETERMINER_2","ATTRIBUTE_DETERMINER_3","ATTRIBUTE_DETERMINER_4","ATTRIBUTE_DETERMINER_5","ATTRIBUTE_DETERMINER_6","ATTRIBUTE_DETERMINER_7","ATTRIBUTE_DETERMINER_8","ATTRIBUTE_DETERMINER_9","ATTRIBUTE_DET_METH_1","ATTRIBUTE_DET_METH_10","ATTRIBUTE_DET_METH_2","ATTRIBUTE_DET_METH_3","ATTRIBUTE_DET_METH_4","ATTRIBUTE_DET_METH_5","ATTRIBUTE_DET_METH_6","ATTRIBUTE_DET_METH_7","ATTRIBUTE_DET_METH_8","ATTRIBUTE_DET_METH_9","ATTRIBUTE_REMARKS_1","ATTRIBUTE_REMARKS_10","ATTRIBUTE_REMARKS_2","ATTRIBUTE_REMARKS_3","ATTRIBUTE_REMARKS_4","ATTRIBUTE_REMARKS_5","ATTRIBUTE_REMARKS_6","ATTRIBUTE_REMARKS_7","ATTRIBUTE_REMARKS_8","ATTRIBUTE_REMARKS_9","ATTRIBUTE_UNITS_1","ATTRIBUTE_UNITS_10","ATTRIBUTE_UNITS_2","ATTRIBUTE_UNITS_3","ATTRIBUTE_UNITS_4","ATTRIBUTE_UNITS_5","ATTRIBUTE_UNITS_6","ATTRIBUTE_UNITS_7","ATTRIBUTE_UNITS_8","ATTRIBUTE_UNITS_9","ATTRIBUTE_VALUE_1","ATTRIBUTE_VALUE_10","ATTRIBUTE_VALUE_2","ATTRIBUTE_VALUE_3","ATTRIBUTE_VALUE_4","ATTRIBUTE_VALUE_5","ATTRIBUTE_VALUE_6","ATTRIBUTE_VALUE_7","ATTRIBUTE_VALUE_8","ATTRIBUTE_VALUE_9","BEGAN_DATE","C$LAT","C$LONG","CAT_NUM","COLLECTING_EVENT_ID","COLLECTING_EVENT_NAME","COLLECTING_METHOD","COLLECTING_SOURCE","COLLECTION_ID","COLLECTION_OBJECT_ID","COLLECTOR_AGENT_1","COLLECTOR_AGENT_2","COLLECTOR_AGENT_3","COLLECTOR_AGENT_4","COLLECTOR_AGENT_5","COLLECTOR_AGENT_6","COLLECTOR_AGENT_7","COLLECTOR_AGENT_8","COLLECTOR_ROLE_1","COLLECTOR_ROLE_2","COLLECTOR_ROLE_3","COLLECTOR_ROLE_4","COLLECTOR_ROLE_5","COLLECTOR_ROLE_6","COLLECTOR_ROLE_7","COLLECTOR_ROLE_8","COLL_EVENT_REMARKS","COLL_OBJECT_REMARKS","DATUM","DEC_LAT","DEC_LAT_MIN","DEC_LONG","DEC_LONG_MIN","DEPTH_UNITS","ENDED_DATE","ENTEREDBY","ENTEREDTOBULKDATE","ENTERED_AGENT_ID","EVENT_ASSIGNED_BY_AGENT","EVENT_ASSIGNED_DATE","FLAGS","GEOLOGY_ATTRIBUTE_1","GEOLOGY_ATTRIBUTE_2","GEOLOGY_ATTRIBUTE_3","GEOLOGY_ATTRIBUTE_4","GEOLOGY_ATTRIBUTE_5","GEOLOGY_ATTRIBUTE_6","GEOREFERENCE_PROTOCOL","GEOREFERENCE_SOURCE","GEO_ATT_DETERMINED_DATE_1","GEO_ATT_DETERMINED_DATE_2","GEO_ATT_DETERMINED_DATE_3","GEO_ATT_DETERMINED_DATE_4","GEO_ATT_DETERMINED_DATE_5","GEO_ATT_DETERMINED_DATE_6","GEO_ATT_DETERMINED_METHOD_1","GEO_ATT_DETERMINED_METHOD_2","GEO_ATT_DETERMINED_METHOD_3","GEO_ATT_DETERMINED_METHOD_4","GEO_ATT_DETERMINED_METHOD_5","GEO_ATT_DETERMINED_METHOD_6","GEO_ATT_DETERMINER_1","GEO_ATT_DETERMINER_2","GEO_ATT_DETERMINER_3","GEO_ATT_DETERMINER_4","GEO_ATT_DETERMINER_5","GEO_ATT_DETERMINER_6","GEO_ATT_REMARK_1","GEO_ATT_REMARK_2","GEO_ATT_REMARK_3","GEO_ATT_REMARK_4","GEO_ATT_REMARK_5","GEO_ATT_REMARK_6","GEO_ATT_VALUE_1","GEO_ATT_VALUE_2","GEO_ATT_VALUE_3","GEO_ATT_VALUE_4","GEO_ATT_VALUE_5","GEO_ATT_VALUE_6","GUID_PREFIX","HABITAT","HIGHER_GEOG","IDENTIFICATION_REMARKS","ID_MADE_BY_AGENT","LATDEG","LATDIR","LATMIN","LATSEC","LOADED","LOCALITY_ID","LOCALITY_NAME","LOCALITY_REMARKS","LONGDEG","LONGDIR","LONGMIN","LONGSEC","MADE_DATE","MAXIMUM_ELEVATION","MAX_DEPTH","MAX_ERROR_DISTANCE","MAX_ERROR_UNITS","MINIMUM_ELEVATION","MIN_DEPTH","NATURE_OF_ID","ORIG_ELEV_UNITS","ORIG_LAT_LONG_UNITS","OTHER_ID_NUM_1","OTHER_ID_NUM_2","OTHER_ID_NUM_3","OTHER_ID_NUM_4","OTHER_ID_NUM_5","OTHER_ID_NUM_TYPE_1","OTHER_ID_NUM_TYPE_2","OTHER_ID_NUM_TYPE_3","OTHER_ID_NUM_TYPE_4","OTHER_ID_NUM_TYPE_5","OTHER_ID_REFERENCES_1","OTHER_ID_REFERENCES_2","OTHER_ID_REFERENCES_3","OTHER_ID_REFERENCES_4","OTHER_ID_REFERENCES_5","PART_BARCODE_1","PART_BARCODE_10","PART_BARCODE_11","PART_BARCODE_12","PART_BARCODE_2","PART_BARCODE_3","PART_BARCODE_4","PART_BARCODE_5","PART_BARCODE_6","PART_BARCODE_7","PART_BARCODE_8","PART_BARCODE_9","PART_CONDITION_1","PART_CONDITION_10","PART_CONDITION_11","PART_CONDITION_12","PART_CONDITION_2","PART_CONDITION_3","PART_CONDITION_4","PART_CONDITION_5","PART_CONDITION_6","PART_CONDITION_7","PART_CONDITION_8","PART_CONDITION_9","PART_CONTAINER_LABEL_1","PART_CONTAINER_LABEL_10","PART_CONTAINER_LABEL_11","PART_CONTAINER_LABEL_12","PART_CONTAINER_LABEL_2","PART_CONTAINER_LABEL_3","PART_CONTAINER_LABEL_4","PART_CONTAINER_LABEL_5","PART_CONTAINER_LABEL_6","PART_CONTAINER_LABEL_7","PART_CONTAINER_LABEL_8","PART_CONTAINER_LABEL_9","PART_DISPOSITION_1","PART_DISPOSITION_10","PART_DISPOSITION_11","PART_DISPOSITION_12","PART_DISPOSITION_2","PART_DISPOSITION_3","PART_DISPOSITION_4","PART_DISPOSITION_5","PART_DISPOSITION_6","PART_DISPOSITION_7","PART_DISPOSITION_8","PART_DISPOSITION_9","PART_LOT_COUNT_1","PART_LOT_COUNT_10","PART_LOT_COUNT_11","PART_LOT_COUNT_12","PART_LOT_COUNT_2","PART_LOT_COUNT_3","PART_LOT_COUNT_4","PART_LOT_COUNT_5","PART_LOT_COUNT_6","PART_LOT_COUNT_7","PART_LOT_COUNT_8","PART_LOT_COUNT_9","PART_NAME_1","PART_NAME_10","PART_NAME_11","PART_NAME_12","PART_NAME_2","PART_NAME_3","PART_NAME_4","PART_NAME_5","PART_NAME_6","PART_NAME_7","PART_NAME_8","PART_NAME_9","PART_REMARK_1","PART_REMARK_10","PART_REMARK_11","PART_REMARK_12","PART_REMARK_2","PART_REMARK_3","PART_REMARK_4","PART_REMARK_5","PART_REMARK_6","PART_REMARK_7","PART_REMARK_8","PART_REMARK_9","SPECIMEN_EVENT_REMARK","SPECIMEN_EVENT_TYPE","SPEC_LOCALITY","TAXON_NAME","UTM_EW","UTM_NS","UTM_ZONE","VERBATIM_DATE","VERBATIM_LOCALITY","VERIFICATIONSTATUS","WKT_POLYGON"
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","","","","2017-12-01","","2017-12-01","2017-12-01","2017-12-01","2017-12-01","2017-12-01","","","","Samantha Chapin","","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","5","","93.5","17","41","58","moderate","","","","1993-04-27","","","E2018A.40","","","window strike","wild caught","114","96441915","Samantha Chapin","C. Turchan","","","","","","","preparator","collector","","","","","","","","","","","","","","","1993-04-27","achinn","2018-09-05 15:16:40.594734","21302104","C. Turchan","1993-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Ruby-crowned Kinglet.","C. Turchan","","","","","BULKLOADED RECORD","","","","","","","","1993-04-27","","","","","","","legacy","","","SC-22","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-12-01","","","","","","","","","","","","","collection","North Atrium of Chicago Historical Society ","Regulus calendula","","","","4-27-93","crashed into North Atrium of Chicago Historical Society ","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.47","","","","wild caught","114","96441921","unknown","","","","","","","","collector","","","","","","","","","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.64193","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States","Eastern Gray Squirrel.","unknown","","","","","BULKLOADED RECORD","","","","","","","","2017","","","","","","","legacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skull","","","","","","","","","","","","","","","","","","","","","","","","","collection","no specific locality recorded","Sciurus carolinensis","","","","no date recorded","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","","","","2017-10-30","","2017-10-30","2017-10-30","2017-10-30","2017-10-30","2017-10-30","","","","Samantha Chapin","","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","Samantha Chapin","","","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","38","","185","18","88","125","moderate","","","","1987-09-23","","","E2018A.5","","","window strike","wild caught","114","96441923","Samantha Chapin","unknown","","","","","","","preparator","collector","","","","","","","","","","","","","","","1987-12-22","achinn","2018-09-05 15:16:40.657446","21302104","unknown","1987-12-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Yellow-bellied Sapsucker.","Samantha Chapin","","","","","BULKLOADED RECORD","","","","","","","","2017-10-30","","","","","","","student","","","SC-20","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-10-30","","","","","","","","","","","","","collection","Chicago","Sphyrapicus varius","","","","Fall, 1987","Chicago, Il.","unverified",""
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-12-17","","2017-12-17","2017-12-17","2017-12-17","2017-12-17","2017-12-17","2017-12-17","2017-12-17","","Annamarie Fadorsen","","Annamarie Fadorsen","Annamarie Fadorsen","Annamarie Fadorsen","Annamarie Fadorsen","Annamarie Fadorsen","Annamarie Fadorsen","Annamarie Fadorsen","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","16","","124","19","55","72","moderate","none","100%","","2005-05-28","","","2018.1.1","","","window strike","wild caught","114","96441930","Annamarie Fadorsen","Richard Stroka","","","","","","","preparator","collector","","","","","","","","","","","","","","","2005-05-28","achinn","2018-09-05 15:16:40.708674","21302104","Richard Stroka","2005-05-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Ovenbird.","Annamarie Fadorsen","","","","","BULKLOADED RECORD","","","","","","","","2017-12-17","","","","","","","student","","","AF-30","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-12-17","","","","","","","","","","","","","collection","Ravine, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Seiurus aurocapilla","","","","5-28-05","PNNM, Ravine","unverified",""
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","verbatim collector","2017-07-05","","2017-07-05","2017-07-05","2017-07-05","2017-07-05","2017-07-05","2017-07-05","2017-07-05","2017-07-05","Nina D'Angier","","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","12.75","","111.46","17.2","48.23","69.45","trace","none","100%","Selenia","2015-12-15","","","2018.1.10","","","window strike","wild caught","114","96441931","Nina D'Angier","Chicago Academy of Sciences","","","","","","","preparator","collector","","","","","","","Weather: cloudy, 40 F; Estimated time of death: early am; Time found: 7:50 am","Vial full of crop contents. Seeds?","","","","","","","2015-12-15","achinn","2018-09-05 15:16:40.715052","21302104","Chicago Academy of Sciences","2015-12-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","American Goldfinch.","Nina D'Angier","","","","","BULKLOADED RECORD","","","","","","","","2017-07-05","","","","","","","student","","","ND-05","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-07-05","","","","","","","","","","","","","collection","outside doors of North Gallery, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Carduelis tristis","","","","15 12 2015","PNNM, found outside doors of North Gallery","unverified",""
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","verbatim collector","2017-08-29","","2017-08-29","2017-08-29","2017-08-29","2017-08-29","2017-08-29","2017-08-29","2017-08-29","2017-08-29","Charles Ruedebusch","","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","Charles Ruedebusch","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","29","","165","29","67","99","moderate","none","10%","Sarah, Janelle","2016-10-19","","","2018.1.11","","","window strike","wild caught","114","96441932","Charles Ruedebusch","Janelle Vreeland","","","","","","","preparator","collector","","","","","","","Weather: overcast, 70s F; Estimated time of death: 12:45 pm; Time found: 1:00 pm","","","","","","","","2016-10-19","achinn","2018-09-05 15:16:40.721395","21302104","Janelle Vreeland","2016-10-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Swainson's Thrush. verbatim preparator notes: Possibly a Gray-cheeked thrush?","Charles Ruedebusch","","","","","BULKLOADED RECORD","","","","","","","","2017-08-29","","","","","","","student","","","CR-02","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-08-29","","","","","","","","","","","","","collection","Ravine, site ""1-12"", Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Catharus ustulatus","","","","19 10 2016","Ravine, site ""1-12""","unverified",""
"[CHAS:Mamm]2018.1","","weight","","total length","tarsus length","tail length","wing chord","fat deposition","molt condition","skull ossification","","2017-06-21","","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","2017-06-21","","Nina D'Angier","","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","Nina D'Angier","","","","","","","","","","","","","","","","","","","","","","g","","mm","mm","mm","mm","","","","","24.5","","150.78","23.84","62.78","92.88","very light","none","100%","","2015-04-09","","","2018.1.12","","","window strike","wild caught","114","96441933","Nina D'Angier","Jamie Forberg","","","","","","","preparator","collector","","","","","","","Weather: humid, overcast, upper 70s F; Estimated time of death: 6:00 am; Time found: 6:30 am","","","","","","","","2015-04-09","achinn","2018-09-05 15:16:40.727741","21302104","Jamie Forberg","2015-04-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Bird","","North America, United States, Illinois, Cook County","Swainson's Thrush.","Nina D'Angier","","","","","BULKLOADED RECORD","","","","","","","","2017-06-21","","","","","","","student","","","ND-04","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Good.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skin, study","","","","","","","","","","","","date prepared: 2017-06-21","","","","","","","","","","","","","collection","site ""3"", Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Catharus ustulatus","","","","4 9 2015","PNNM, site ""3""","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-03-20","","","E2018A.42","","","","wild caught","154","96441916","Michael Poltorak","unknown","","","","","","","preparator","collector","","","","","","","Weather: cold","","","","","","","","2015-06-21","achinn","2018-09-05 15:16:40.602766","21302104","unknown","2015-06-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States, Illinois, Cook County","Pond Slider.","Michael Poltorak","","","","","BULKLOADED RECORD","","","","","","","","2017-06-09","","","","","","","student","","","MP-01","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","carapace","","","","","","","","","","","","date prepared: 2017-06-09","","","","","","","","","","","","","collection","North Pond, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Trachemys scripta","","","","Spring 2015","PNNM, North Pond","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.51","","","","wild caught","154","96441925","Yuqing Wang","unknown","","","","","","","preparator","collector","","","","","","","","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.673143","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States","Pond Slider.","Yuqing Wang","","","","","BULKLOADED RECORD","","","","","","","","2017","","","","","","","student","","","YW-00","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skull","","","","","","","","","","","","","","","","","","","","","","","","","collection","no specific locality recorded","Trachemys scripta","","","","no date recorded","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.52","","","","wild caught","154","96441926","Yuqing Wang","unknown","","","","","","","preparator","collector","","","","","","","","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.680974","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States","Pond Slider.","Yuqing Wang","","","","","BULKLOADED RECORD","","","","","","","","2017","","","","","","","student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skull","","","","","","","","","","","","","","","","","","","","","","","","","collection","no specific locality recorded","Trachemys scripta","","","","no date recorded","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.53","","","","wild caught","154","96441927","Yuqing Wang","unknown","","","","","","","preparator","collector","","","","","","","","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.688724","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States","Pond Slider.","Yuqing Wang","","","","","BULKLOADED RECORD","","","","","","","","2017","","","","","","","student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skull","","","","","","","","","","","","","","","","","","","","","","","","","collection","no specific locality recorded","Trachemys scripta","","","","no date recorded","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.54","","","","wild caught","154","96441928","Michael Poltorak","unknown","","","","","","","preparator","collector","","","","","","","","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.696134","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States","Pond Slider.","Michael Poltorak","","","","","BULKLOADED RECORD","","","","","","","","2017","","","","","","","student","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unchecked","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","skull","","","","","","","","","","","","","","","","","","","","","","","","","collection","no specific locality recorded","Trachemys scripta","","","","no date recorded","no verbatim locality recorded","unverified",""
"[CHAS:Mamm]E2018A","","verbatim collector","","","","","","","","","","2018-01-03","","","","","","","","","","Carlos Molina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","David Bild and TEENS","","","","","","","","","","2016-08-10","","","E2018A.55","","","found as bones","wild caught","154","96441929","Carlos Molina","David Bild","","","","","","","preparator","collector","","","","","","","Weather: cold; Estimated time of death: spring 2012","","","","","","","","2016-08-10","achinn","2018-09-05 15:16:40.702389","21302104","David Bild","2016-08-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States, Illinois, Cook County","Pond Slider.","Annamarie Fadorsen","","","","","BULKLOADED RECORD","","","","","","","","2018-01-03","","","","","","","student","","","CM-02","F130","","","","preparator number","collector number","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","carapace","","","","","","","","","","","","date prepared: 2018-01-03","","","","","","","","","","","","","collection","west side of North Pond, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Trachemys scripta","","","","8/10/2016","PNNM, North Pond (west side)","unverified",""
"[CHAS:Mamm]E2018A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1800-01-01","","","E2018A.57","","","","wild caught","154","96441935","Endora Roberts","unknown","","","","","","","preparator","collector","","","","","","","Weather: cold; Estimated time of death: spring 2014","","","","","","","","2018-08-30","achinn","2018-09-05 15:16:40.74054","21302104","unknown","2018-08-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHAS:Herp","","North America, United States, Illinois, Cook County","Pond Slider.","Endora Roberts","","","","","BULKLOADED RECORD","","","","","","","","2017-01-12","","","","","","","student","","","ER-01","","","","","preparator number","","","","","","","","","","","","","","","","","","","","","","Excellent.","","","","","","","","","","","","","","","","","","","","","","","","in collection","","","","","","","","","","","","1","","","","","","","","","","","","carapace","","","","","","","","","","","","date prepared: 2017-01-12","","","","","","","","","","","","","collection","North Pond, Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago","Trachemys scripta","","","","no date recorded","PNNM, North Pond","unverified",""
